freq_hz,V6,V8,inline-4,inline-6,single-cylinder
2207.1533203125,0.4909656137056536,0.41415891063955856,0.3933337759975894,0.45875779078679046,0.271286794327781
2217.919921875,0.48825535235306333,0.41248070347129917,0.3932307799686478,0.4578774822580787,0.2702058862309728
2228.6865234375,0.4855238766079309,0.4107738321271971,0.3930993792799295,0.45699093924970174,0.2691156255790507
2239.453125,0.4827702048274141,0.40903762016652445,0.3929387081387573,0.4560976790922662,0.26801567336681853
2250.2197265625,0.47999379165437794,0.40727168709137174,0.39274800065160903,0.4551977822306709,0.2669058700624192
2260.986328125,0.4771938735888336,0.405475441016102,0.3925262245272137,0.45429108777511845,0.2657859763680673
2271.7529296875,0.4758365342161429,0.40493754380482166,0.39274130740821506,0.4541638239450516,0.26521515144239527
2282.51953125,0.47469090248316365,0.404569771436597,0.3930021774019853,0.45414866008160804,0.26472399273779057
2293.2861328125,0.4735375812145843,0.4041793805815344,0.3932391048982421,0.4541275030731961,0.26422888561972646
2304.052734375,0.47237629773183765,0.40376637123963427,0.39345198999783004,0.45410007136266967,0.26372975032227414
2314.8193359375,0.47120699749921,0.4033310816312604,0.3936409325999049,0.45406640517247826,0.26322660678691573
2325.5859375,0.4700296259809884,0.402873765421686,0.3938062324019313,0.4540265849475206,0.2627193951892051
2336.3525390625,0.46884429224859897,0.4023947185537291,0.3939480559025016,0.45398089224494287,0.26220821523655247
2347.119140625,0.4676506690877612,0.40189394102739007,0.3940661367038687,0.45392912595249774,0.26169292733858335
2357.8857421875,0.46644864742704834,0.4013714751202141,0.39416027500772216,0.4538712056252866,0.26117351155381535
2368.65234375,0.465238172730747,0.4008273631097469,0.3942301378168782,0.4538071312633092,0.2606500077652131
2379.4189453125,0.4640194086059973,0.4002619432163523,0.39427595822936595,0.4537375866482062,0.2601223162653655
2390.185546875,0.4631711055828863,0.40003630795606754,0.39437299360871825,0.45361446573043274,0.259841500314158
2400.9521484375,0.46273176587512804,0.4001927348743836,0.39453782721468755,0.45343113180582956,0.25983162928050874
2411.71875,0.46228948123884167,0.40034066400605617,0.39469073952147776,0.4532388282749983,0.25981944503493376
2422.4853515625,0.46184386992403376,0.4004798839633574,0.39483149743105994,0.4530371126909952,0.2598048478700224
2433.251953125,0.4613955863592655,0.4006110289094702,0.39496086683695675,0.45282678950280947,0.259788097025042
2444.0185546875,0.4609442487945424,0.4007338451791211,0.3950784814422668,0.45260753693084516,0.2597690529096177
2454.78515625,0.460489530015584,0.4008480791070374,0.3951836419529034,0.4523787114159113,0.25974763575782134
2465.5517578125,0.4600320299152382,0.4009544071339468,0.395277447259573,0.4521412782967949,0.25972404498447377
2476.318359375,0.459571148600657,0.40105232192930346,0.39535899826987997,0.45189443312450633,0.25969810111623626
2487.0849609375,0.4591074314289751,0.4011423731011991,0.39542906087734636,0.4516389803480352,0.2596699636849657
2497.8515625,0.4586406057216252,0.4012244338169969,0.39548703568704163,0.4513743970755384,0.25963957286621553
2508.6181640625,0.4581708350857475,0.40129854635424234,0.39553305589783966,0.4511010050866115,0.2596070084259143
2519.384765625,0.45769468377139316,0.40121974100944746,0.39542403261987147,0.4504536247626775,0.25972223030960095
2530.1513671875,0.4572134333678289,0.40097419302523657,0.39514944314212935,0.44938563828482153,0.26000368438823634
2540.91796875,0.45673117405356534,0.40072703849429714,0.39487248938438274,0.4483087626456365,0.26028162876601857
2551.6845703125,0.45624763315003486,0.4004780660289014,0.3945929382486025,0.4472223945083805,0.2605559836770194
2562.451171875,0.45576275612152445,0.4002273179065952,0.39431072313535226,0.44612649365060486,0.26082684882864915
2573.2177734375,0.45527657023589085,0.39997475184983267,0.39402577744519485,0.445020899182511,0.26109418433794396
2583.984375,0.454789429975271,0.39972062152388727,0.3937385007747514,0.443905973106144,0.26135818961972473
2594.7509765625,0.4543006809111041,0.39946450415330376,0.39344829372909035,0.4427808305276163,0.2616187250836166
2605.517578125,0.4538108411326672,0.3992066956809005,0.3931555226051141,0.4416459138938717,0.26187587049554817
2616.2841796875,0.4533196652292507,0.3989470692740413,0.39285995430479437,0.4405007405355169,0.2621297056214478
2627.05078125,0.45282718046871023,0.39868558265518045,0.39256148892897585,0.4393453104525516,0.2623802105198337
2637.8173828125,0.4523332505117628,0.39842219354677233,0.3922601930770949,0.4381793018653805,0.26262738519070555
2648.583984375,0.4518383116441165,0.398157240169181,0.3919562665474625,0.437003036553599,0.26287134928295597
2659.3505859375,0.45096680367492165,0.39721597289637284,0.391216979499761,0.43506560160838303,0.2630931783300539
2670.1171875,0.45000441193922014,0.39610855486978563,0.3903712665521244,0.4329371100282691,0.2633057744709304
2680.8837890625,0.4490392934178445,0.39499259677900916,0.3895205919464497,0.4307933339173633,0.26351336529979497
2691.650390625,0.44807106636080124,0.3938676758485886,0.3886645227863979,0.42863346882667663,0.2637161302899865
2702.4169921875,0.4470997307680894,0.3927335384132509,0.38780305907196894,0.42645727342151213,0.26391394979261246
2713.18359375,0.4461253684432802,0.3915900153628144,0.3869361342037255,0.4242644259222745,0.26410696339804757
2723.9501953125,0.44514776124351896,0.3904367684769149,0.386063481783922,0.42205444365957034,0.26429515116480984
2734.716796875,0.444167100043803,0.38927375547800724,0.3851854348097408,0.41982728641094985,0.26447861280030965
2745.4833984375,0.44318305762985155,0.3881003422029085,0.3843013272868146,0.41758202906007624,0.2646572485971365
2756.25,0.44219596121594573,0.38691665548425586,0.3834115255120462,0.41531879227429697,0.2648312380286296
2767.0166015625,0.4412054017842339,0.38572210343641183,0.38251576308768837,0.4130367313821744,0.2650005212703425
2777.783203125,0.4402116520132838,0.3845165592267404,0.3816139068148672,0.41073568549391043,0.26516511826375727
2788.5498046875,0.43921449376024163,0.38329955780224073,0.38070592339386466,0.40841501105031336,0.26532506889183816
2799.31640625,0.43803720404558993,0.38181920954687854,0.3796080982783912,0.4059819953053966,0.2653038710963451
2810.0830078125,0.43665139703046496,0.38003556218016515,0.37828962922894765,0.40341865882425443,0.26507440446159547
2820.849609375,0.43526000010470833,0.3782379209458939,0.37696057086906015,0.40082869508157465,0.2648402515785477
2831.6162109375,0.4338628496611802,0.3764258630686106,0.37562065680098145,0.39821109851612135,0.2646014323886841
2842.3828125,0.4324601093070211,0.3745992194381332,0.3742697871255561,0.39556510490135477,0.2643580067164506
2853.1494140625,0.4310514518279497,0.3727573136137332,0.3729075289464462,0.39288946734134195,0.2641098748544371
2863.916015625,0.42963695902753657,0.37089989193013817,0.37153378236449575,0.3901832204972957,0.26385697697819693
2874.6826171875,0.4282163854950706,0.3690262356690748,0.3701480145842109,0.38744491636103634,0.26359935297069437
2885.44921875,0.4267898130341227,0.3671360911652697,0.3687501923058734,0.38467350914887766,0.2633369629489654
