frequency_hz,V6,V8,inline-4,inline-6,single-cylinder
8580.9814453125,-34.38735803488852,-38.067237839247234,-36.27043174926955,-37.93827982202718,-34.474128013528976
8591.748046875,-34.426789733040245,-38.12862065920904,-36.27787304254324,-37.98329603899463,-34.51964866545702
8602.5146484375,-34.50478525525732,-38.13766439271276,-36.24215947004632,-38.03682537456599,-34.5355892011358
8613.28125,-34.53028063648922,-38.198910043746565,-36.24607498907677,-38.06584399045102,-34.54873712270514
8624.0478515625,-34.589516540705894,-38.20477750235543,-36.23900717866422,-38.063570946334444,-34.593773937297776
8634.814453125,-34.66784493654353,-38.273516206949715,-36.25744282269838,-38.09193632503751,-34.58809482742972
8645.5810546875,-34.71177845215761,-38.33992669331558,-36.27714468345538,-38.14497711595453,-34.57888312206078
8656.34765625,-34.719645437634014,-38.384484991886396,-36.24652183127579,-38.168402490484084,-34.60434816046622
8667.1142578125,-34.701543884138566,-38.351065993419326,-36.2617800158411,-38.20725002616582,-34.63729695265359
8677.880859375,-34.728070270660474,-38.398723596778375,-36.28839006877091,-38.22043858324929,-34.647535677901686
8688.6474609375,-34.76820339122855,-38.405169930433374,-36.330743475693076,-38.205225243981545,-34.67722359379236
8699.4140625,-34.760130961825396,-38.457105946649044,-36.36002863944616,-38.19844182988412,-34.7141286677681
8710.1806640625,-34.78251904682747,-38.4526822762417,-36.36755409988312,-38.191217550176475,-34.7401949928349
8720.947265625,-34.77932397792259,-38.53085523344208,-36.40738357950503,-38.21584442926,-34.7400672432054
8731.7138671875,-34.79339567095062,-38.573464164728115,-36.406274747587084,-38.25054368695079,-34.77232708940954
8742.48046875,-34.81098372372422,-38.581096285884286,-36.41565840947388,-38.24015330915455,-34.7978684676299
8753.2470703125,-34.84517312503663,-38.59726312207083,-36.442559225742244,-38.27378553132965,-34.82499601301814
8764.013671875,-34.94952845768588,-38.67488697653289,-36.45302729233301,-38.26380015700412,-34.84999532956852
8774.7802734375,-34.97614505821875,-38.69956568034226,-36.47184272228176,-38.30199969406091,-34.88072594103754
8785.546875,-35.02287315379595,-38.77399509240148,-36.454585307413474,-38.33907313062679,-34.91257926187395
8796.3134765625,-35.09751774695965,-38.78155413582139,-36.455997406738476,-38.37311829486703,-34.931428552818424
8807.080078125,-35.12771340203363,-38.80181445755941,-36.44921790712089,-38.37445910898575,-34.965613674593975
8817.8466796875,-35.16813352666683,-38.829337606275814,-36.4625858765704,-38.40177104814445,-35.007557985266025
8828.61328125,-35.206582186661706,-38.82287844546756,-36.50922683485648,-38.37969320683896,-35.0399071632238
8839.3798828125,-35.22398429286705,-38.86428413925559,-36.53513329997224,-38.420964998070545,-35.07873887208767
8850.146484375,-35.25528673578868,-38.88489361033282,-36.56386518342302,-38.42568165075624,-35.11515237017631
8860.9130859375,-35.24919571115209,-38.91955788052115,-36.57021864511576,-38.47505990509187,-35.14155976168599
8871.6796875,-35.3061591767259,-38.942180645551964,-36.59270442377721,-38.47038236326605,-35.18645333019261
8882.4462890625,-35.338404900369724,-38.96327685986285,-36.606406632223376,-38.49179945066376,-35.20084047800187
8893.212890625,-35.3442835539989,-39.041554214953564,-36.6399177053378,-38.50030823453235,-35.19749547127207
8903.9794921875,-35.37478181875541,-39.102107326822264,-36.682086661520046,-38.54003538745806,-35.273441280985345
8914.74609375,-35.427121999188834,-39.14686088271266,-36.680267161463874,-38.532456860793246,-35.27252778357464
8925.5126953125,-35.47468530849271,-39.21186686593268,-36.70217574984185,-38.554543733255144,-35.31379354710629
8936.279296875,-35.54732135995968,-39.26037856222644,-36.70536204151032,-38.55824314728983,-35.312725049748195
8947.0458984375,-35.61320006337997,-39.328377013891185,-36.699904088354025,-38.594888023529904,-35.353607284504186
8957.8125,-35.68257830664129,-39.37157702906841,-36.752352424648876,-38.611289955477545,-35.395644650566446
8968.5791015625,-35.70280531499777,-39.40105039889809,-36.731465626724315,-38.63560298642298,-35.42253206174582
8979.345703125,-35.749829347875014,-39.42239700278728,-36.766048908888685,-38.65056483550355,-35.447490138330046
8990.1123046875,-35.78797808797672,-39.421048955556515,-36.751932471906244,-38.66214254172457,-35.51775087307687
9000.87890625,-35.816683092961945,-39.45948321689283,-36.80550396881836,-38.68726998259558,-35.43915454125987
9011.6455078125,-35.85243549204068,-39.50722469239511,-36.81233970425243,-38.696847186819795,-35.49304227556963
9022.412109375,-35.869867342735276,-39.539352159329475,-36.850356388607594,-38.73365804844705,-35.51187138946812
9033.1787109375,-35.93990064486588,-39.567291734416436,-36.87235252125107,-38.742736997935694,-35.58914792998337
9043.9453125,-35.98902639256246,-39.58398236635278,-36.91546573096255,-38.758457669458124,-35.569578995929106
9054.7119140625,-36.01911289817544,-39.602658842481546,-36.93134771005717,-38.76033198206861,-35.57528400534236
9065.478515625,-36.05336086484049,-39.681809995436396,-36.98980386902627,-38.801217391781606,-35.57820610039529
9076.2451171875,-36.085313967153944,-39.75275432966367,-37.01567473059467,-38.84069479174626,-35.607463795090425
9087.01171875,-36.12073822894786,-39.83490692074697,-37.00335036131566,-38.847864956508104,-35.59653651631355
9097.7783203125,-36.17239032717912,-39.8710591262527,-36.987327187049864,-38.85507642469226,-35.64978421503042
9108.544921875,-36.227367694743386,-39.90168008807417,-37.01464049043062,-38.8760214589019,-35.671303497831246
9119.3115234375,-36.26726580300396,-39.91052447527712,-37.00174734878247,-38.88255661699887,-35.69204476191253
9130.078125,-36.268273783805846,-39.90811206332711,-37.010056503188586,-38.89755105119396,-35.65703901110796
9140.8447265625,-36.24179928446276,-39.926997005776435,-37.02830659213997,-38.89473104454727,-35.714453323938045
9151.611328125,-36.26514101466178,-39.98039894466675,-37.00356842958901,-38.93427603060492,-35.72810459922067
9162.3779296875,-36.29025682127403,-40.00110642663283,-37.02369945655704,-38.94642085339415,-35.7562241555218
9173.14453125,-36.317334357285205,-40.01657065856511,-37.02931491756041,-38.9497122044722,-35.76664435358142
9183.9111328125,-36.37464443229552,-40.052732566002284,-37.07446450267269,-38.98332733298382,-35.83708333369194
9194.677734375,-36.44536191244653,-40.09266105189197,-37.10272347127307,-39.018346028022535,-35.8512927295959
9205.4443359375,-36.47413053631101,-40.12544029847623,-37.11290638766577,-39.05530999824763,-35.84572649164237
9216.2109375,-36.500676045978345,-40.20469545873744,-37.140299869891614,-39.08808654306392,-35.829650482208216
9226.9775390625,-36.52788006991477,-40.26653706167419,-37.19599596620973,-39.12700286507358,-35.871824282336775
9237.744140625,-36.552985674036584,-40.34247908984837,-37.22450604952863,-39.152253433692785,-35.92183397285089
9248.5107421875,-36.58415859481682,-40.37977687736695,-37.25549488478995,-39.11669828973932,-35.94188640560679
9259.27734375,-36.636832305402244,-40.40044091793716,-37.2651283063574,-39.12442949094843,-35.9896211263627
9270.0439453125,-36.66136780337606,-40.455269540627334,-37.24244508339101,-39.1531541296946,-36.01905882465981
9280.810546875,-36.69455810263898,-40.473955909608854,-37.27908852232718,-39.15231712717639,-36.028939847400714
9291.5771484375,-36.712625613632824,-40.525715735552716,-37.25022608443577,-39.138172512788465,-36.082173013935375
9302.34375,-36.72233424906697,-40.55121542616461,-37.29468162296438,-39.17817678260697,-36.12810678269495
9313.1103515625,-36.79722968048057,-40.54772203700347,-37.30608522397874,-39.1807463408695,-36.18963700420752
9323.876953125,-36.84073859758158,-40.60739721478109,-37.307763687441486,-39.192844752543294,-36.214138427926244
9334.6435546875,-36.9333317902818,-40.60643415839674,-37.32703260380125,-39.23544661834203,-36.236355174813674
9345.41015625,-36.98538957977155,-40.64463875845489,-37.40468742704003,-39.3076176286194,-36.292009016281405
9356.1767578125,-37.05939763873446,-40.720029127171095,-37.429107357284835,-39.332920666880796,-36.29672485908919
9366.943359375,-37.110679861246716,-40.73826203903646,-37.49840297114502,-39.33016885174158,-36.30985103542426
9377.7099609375,-37.13425597752357,-40.757824654974705,-37.51737736553034,-39.392371950714505,-36.33295389106165
9388.4765625,-37.13781719877889,-40.791823762448146,-37.57586964631231,-39.41540469650015,-36.357540215306805
9399.2431640625,-37.20043909950404,-40.87160981940419,-37.60605932487058,-39.393212385907795,-36.36577584989655
9410.009765625,-37.1536519955684,-40.951010608384784,-37.63860945423607,-39.44969168419954,-36.408161651541214
9420.7763671875,-37.166208781863126,-40.953976945285945,-37.63793824570358,-39.46819956694793,-36.44752557621772
9431.54296875,-37.19739956160617,-41.022224350894525,-37.630332051590074,-39.48257315260795,-36.43679984912299
9442.3095703125,-37.243357420847126,-41.05407464206551,-37.65851501986965,-39.46665934017896,-36.46001645994647
9453.076171875,-37.272145161096404,-41.08522704802089,-37.724917595204516,-39.45940028994405,-36.49054585773299
9463.8427734375,-37.34900371704415,-41.11421690365684,-37.761974774567456,-39.47521759918173,-36.51256289199377
9474.609375,-37.39305072886278,-41.16406295796915,-37.78242190987766,-39.50209248890108,-36.57451351821911
9485.3759765625,-37.45640079818371,-41.20686495057753,-37.823891268201834,-39.54665479459667,-36.59353986759726
9496.142578125,-37.48141598385806,-41.1885095954104,-37.84154920082082,-39.62023021362295,-36.647050711905315
9506.9091796875,-37.555543452421865,-41.20710671856735,-37.83366652491299,-39.62001312180061,-36.691362695807875
9517.67578125,-37.60912920718159,-41.247176574604666,-37.90681206618668,-39.665377566733326,-36.69602612830574
9528.4423828125,-37.64185757106406,-41.300242468464724,-37.931687699450094,-39.70142094468553,-36.7569319135176
9539.208984375,-37.66818454441927,-41.35185895672409,-37.92490398409494,-39.74317848419802,-36.78121395260616
9549.9755859375,-37.715769253039184,-41.40457215749897,-37.908412632870466,-39.803935216539536,-36.824203599825005
9560.7421875,-37.72722275282008,-41.44863479486069,-37.95053620967128,-39.82949618528389,-36.884522857542876
9571.5087890625,-37.79406795445317,-41.503806724286235,-38.04213276973721,-39.839078901435684,-36.8914895478474
9582.275390625,-37.83798433934793,-41.55528331492287,-38.06242136741708,-39.85040179880094,-36.92772005384818
9593.0419921875,-37.8898073452126,-41.650194480351196,-38.10975562506605,-39.84389223944155,-36.94660882714437
9603.80859375,-37.9304802102848,-41.70992400459448,-38.160491835145926,-39.87842018448468,-36.96427650842544
9614.5751953125,-37.992185137928566,-41.774321309732116,-38.167935310241695,-39.88127741635267,-37.00611631982563
9625.341796875,-38.05627986962701,-41.75341016296313,-38.257726566291694,-39.91540717758107,-37.01754876413104
9636.1083984375,-38.10151163082868,-41.77301960651577,-38.28784285770933,-39.938575483728215,-37.0516203849177
9646.875,-38.12169692209695,-41.79590890639914,-38.364861768065346,-39.95344253891021,-37.07068907341296
9657.6416015625,-38.16875223811173,-41.84590527924772,-38.33298838912444,-39.98894976865156,-37.11735386591618
9668.408203125,-38.15188993446117,-41.8731872311428,-38.3372923738715,-40.02973021483913,-37.12454657172038
9679.1748046875,-38.18757279647632,-41.905224773542514,-38.34040387423638,-40.0241655272563,-37.17412520557673
9689.94140625,-38.18559466468602,-41.94165107169837,-38.371970532966586,-40.0152371797503,-37.21549781073741
9700.7080078125,-38.21275659828116,-41.99465840281215,-38.42378778169611,-40.04638603324159,-37.23695502037125
9711.474609375,-38.23930614003067,-42.08184748110211,-38.434085010056556,-40.05716438342219,-37.310255999817166
9722.2412109375,-38.26701598820426,-42.162436096048225,-38.44946390008192,-40.063492145235585,-37.332537581201805
9733.0078125,-38.26049430843542,-42.2140002130897,-38.50583357615192,-40.066734277931175,-37.39738997130382
9743.7744140625,-38.303512896969316,-42.23042821373168,-38.518893472484486,-40.05786905468207,-37.44134859149121
9754.541015625,-38.3082983417985,-42.2560010563206,-38.572320917725555,-40.04322381846866,-37.470194156455726
9765.3076171875,-38.37161003722922,-42.30426191482641,-38.60265322468519,-40.05674305516878,-37.488377527932954
9776.07421875,-38.40891111658346,-42.369030528460904,-38.63431947330905,-40.108074278361094,-37.51123463305691
9786.8408203125,-38.46839205659594,-42.40241629222023,-38.632719340985645,-40.20438346337158,-37.544387080480824
9797.607421875,-38.515183204229,-42.429667647208134,-38.66004230343491,-40.25323922982703,-37.59793116222128
9808.3740234375,-38.54436711888564,-42.433607133002894,-38.750618405750394,-40.30377052842218,-37.58546095339841
9819.140625,-38.549354604325664,-42.48711681511749,-38.769455973960895,-40.334138944600156,-37.63844970197338
9829.9072265625,-38.65075223394404,-42.545216833335935,-38.79475438546167,-40.38452997983266,-37.643860056639305
9840.673828125,-38.69743033577945,-42.616783257252415,-38.79980804939634,-40.41999258110495,-37.66652386780427
9851.4404296875,-38.767968368437536,-42.69880499751695,-38.82915445749438,-40.47801274472152,-37.683105214338994
9862.20703125,-38.80084436167687,-42.77038688369952,-38.845889841179215,-40.48172461108944,-37.76064094056104
9872.9736328125,-38.82647487407706,-42.80595287583298,-38.93833557847954,-40.563736579202114,-37.797399479465824
9883.740234375,-38.88324455577422,-42.8760758175683,-38.98084199701497,-40.57585934350096,-37.82620320860808
9894.5068359375,-38.89706955325965,-42.90248294233936,-39.003493491500166,-40.565178108094216,-37.8318074263655
9905.2734375,-38.964979912341576,-42.91665183394445,-39.00263527838669,-40.6150475423444,-37.89533295708138
9916.0400390625,-39.01990330039054,-42.945467369283755,-38.99445088077409,-40.605415439590175,-37.912773160473115
9926.806640625,-39.02075389817922,-42.96517464536765,-38.965530538656644,-40.62427947874321,-37.97144835915198
9937.5732421875,-39.00827308338895,-42.969695015442234,-38.9629968744811,-40.66285110359303,-37.995850614691996
9948.33984375,-39.02188160354124,-42.96355265508433,-38.95143341324054,-40.69878488713683,-38.016725259536756
9959.1064453125,-39.0326093100302,-42.922386050598355,-38.938621333306706,-40.72563269534719,-37.98076473125987
9969.873046875,-39.008262524445435,-42.92859487533099,-38.90756067303515,-40.66559705757497,-37.994943251933556
9980.6396484375,-38.94384475024195,-42.89026220305837,-38.88355734392602,-40.608209614865075,-37.94853574741361
9991.40625,-38.9670213588105,-42.914886633668125,-38.835361479646224,-40.576535783315244,-37.97203235999577
10002.1728515625,-38.92607616457163,-42.92609236371009,-38.81351665046505,-40.53996052644108,-37.95505443491317
10012.939453125,-38.910936575795056,-42.916741135307866,-38.82876428732176,-40.545221463515475,-37.901140755387225
10023.7060546875,-38.88147585551066,-42.89806315037526,-38.84244597907553,-40.53260556092118,-37.85015923247449
10034.47265625,-38.8703495347193,-42.88980354579563,-38.84698920157033,-40.51536169472726,-37.812099326990065
10045.2392578125,-38.82890008080566,-42.89780664938972,-38.864207409323946,-40.48974326470297,-37.81293305336178
10056.005859375,-38.86143765631443,-42.893581084088844,-38.85475968988495,-40.432817423091706,-37.82855983968304
10066.7724609375,-38.86721583560015,-42.88329757415182,-38.81031827859575,-40.4001915050006,-37.79318884289318
10077.5390625,-38.91607455424177,-42.904830885140385,-38.81682271133211,-40.3615452651913,-37.809343828243094
10088.3056640625,-38.93699481504073,-42.93368829077187,-38.823134101213974,-40.363085265697755,-37.750845811430324
10099.072265625,-38.913556346363414,-42.94902950676756,-38.81376500294402,-40.34991204075557,-37.72156842343224
10109.8388671875,-38.92314791677484,-42.94356910201288,-38.77878210383389,-40.31418631135503,-37.75497576045527
10120.60546875,-38.92671078517357,-42.96091213141305,-38.77464546808265,-40.283333111086705,-37.755226550523865
10131.3720703125,-38.95223533722899,-42.983970396330186,-38.72771592829595,-40.27458304734674,-37.764151817705645
10142.138671875,-38.925372873448865,-42.99055804625815,-38.740546343129445,-40.248720945216924,-37.749733031165086
10152.9052734375,-38.871324545994156,-43.005170837753745,-38.73810586578643,-40.25583428390743,-37.737884382423374
10163.671875,-38.87135085527652,-42.982878450414866,-38.75469048720242,-40.251656633164494,-37.72902997182589
10174.4384765625,-38.80003733689586,-42.92913037466233,-38.71749322246732,-40.27722530425423,-37.70557345662759
10185.205078125,-38.77023851826479,-42.84423346776474,-38.73405335514595,-40.24130689719961,-37.72148172283534
10195.9716796875,-38.76461318367651,-42.79095283324387,-38.68424403342877,-40.193845888705475,-37.72237138438984
10206.73828125,-38.74926215700358,-42.79378492792314,-38.65935387782284,-40.205919250472604,-37.71754254390615
10217.5048828125,-38.74100272385159,-42.79644068842723,-38.619128597688984,-40.222245791652256,-37.69700844316781
10228.271484375,-38.67549992522392,-42.72899291414107,-38.649022345936174,-40.17422959565952,-37.64818856083778
10239.0380859375,-38.67935935129489,-42.70078653149574,-38.62834624687885,-40.155539007206485,-37.638036976641516
10249.8046875,-38.650771312795996,-42.69734492729615,-38.64085501283752,-40.12285291530247,-37.62281229161314
10260.5712890625,-38.677555208334674,-42.70009381742664,-38.61794683852536,-40.08583585964508,-37.66006484124837
10271.337890625,-38.721060000686286,-42.694871721361835,-38.652274388096004,-40.05788213561321,-37.65867858362628
10282.1044921875,-38.6706213596099,-42.687801657188324,-38.6281378805742,-40.03535907826683,-37.66355599496043
10292.87109375,-38.64039836474545,-42.70931035130916,-38.6416851553257,-40.02334752406392,-37.658173757856645
10303.6376953125,-38.62371705721531,-42.65669594991745,-38.66229531235757,-39.99469519619585,-37.65574167317454
10314.404296875,-38.62332215425616,-42.659596854398465,-38.64825689410231,-39.927829963689256,-37.64749807355138
10325.1708984375,-38.64208835468164,-42.68532839706348,-38.63360011578865,-39.94650819068066,-37.633724194306915
10335.9375,-38.65460946826432,-42.682721842151686,-38.592087975006486,-39.93698102827905,-37.59635444391056
10346.7041015625,-38.694494290593774,-42.653143551073086,-38.56469077021236,-39.947329431338325,-37.57980604601861
10357.470703125,-38.65411463802665,-42.623034175790885,-38.561273806338505,-39.961954668116306,-37.537244047498156
10368.2373046875,-38.62507599519392,-42.60650653187587,-38.53223346894364,-39.92656717441749,-37.54061104897334
10379.00390625,-38.636445399976516,-42.614050636992985,-38.507274904399964,-39.9152819652482,-37.513538958533324
10389.7705078125,-38.657453863251995,-42.57104376826792,-38.484666151896285,-39.87854650233744,-37.50762134584672
10400.537109375,-38.65721341452389,-42.59438502053423,-38.474257543349914,-39.828053265381094,-37.453744410068246
10411.3037109375,-38.64376293226645,-42.55345008423014,-38.4797630858346,-39.83496689199195,-37.4393002959046
10422.0703125,-38.61395510372582,-42.53018388382736,-38.49191704060626,-39.77234733607476,-37.46981427871617
10432.8369140625,-38.57742082689943,-42.543062253374465,-38.51707999783679,-39.77953479912539,-37.474637466418294
10443.603515625,-38.55464246787021,-42.565165357580625,-38.52871105278868,-39.757495158049565,-37.49865857738845
10454.3701171875,-38.57530936239501,-42.612801794783394,-38.54836389005582,-39.774610974316055,-37.52159530204993
10465.13671875,-38.62230443856339,-42.6543421130702,-38.6027481981671,-39.8077146327837,-37.54793432566584
10475.9033203125,-38.682113979135536,-42.70900866379295,-38.66441853161117,-39.854754850621234,-37.614602951755764
10486.669921875,-38.752354301735856,-42.78960548179483,-38.72321972696516,-39.92046810602942,-37.64293835561759
10497.4365234375,-38.78938592001348,-42.91440127970258,-38.82519464761168,-40.01878606478816,-37.766647160952395
10508.203125,-38.84172152868938,-42.98503747762229,-38.880157451892444,-40.09782198604095,-37.835074686647715
10518.9697265625,-38.94449893153351,-43.08981095003811,-38.97005599642019,-40.22293495668844,-37.91324393810545
10529.736328125,-39.06719634127127,-43.167898013410394,-39.05035787391465,-40.29471251201723,-38.002274295457646
10540.5029296875,-39.16912961863611,-43.264740226168946,-39.1294061874314,-40.39937349789671,-38.11728969597772
10551.26953125,-39.29284830429891,-43.38672993618821,-39.23576421275924,-40.44821990848009,-38.21427250001675
10562.0361328125,-39.397181886417485,-43.49115401352659,-39.346333588611444,-40.5833206237298,-38.284278777597414
10572.802734375,-39.49490980882663,-43.61879643065758,-39.45657881438368,-40.68161415617787,-38.36170265209502
10583.5693359375,-39.599697646425604,-43.772390202715535,-39.57276845728095,-40.81914300221064,-38.48910653100995
10594.3359375,-39.74117715810002,-43.83558425540765,-39.64953749887521,-40.91145671582471,-38.580336225647294
10605.1025390625,-39.908700501576234,-43.968106665991925,-39.795608022594585,-40.99952703951118,-38.701735340291904
10615.869140625,-40.029199319005215,-44.11044292960439,-39.91028429511998,-41.10720264219011,-38.87983526042961
10626.6357421875,-40.123602006250664,-44.26448626673058,-40.03285568634377,-41.182399001724185,-39.01907849406191
10637.40234375,-40.225399972806194,-44.38478545258915,-40.18034658921042,-41.35700342677364,-39.1060005291375
10648.1689453125,-40.29539693514582,-44.484916723818664,-40.285192694606984,-41.526203772162056,-39.2097988210538
10658.935546875,-40.39442943574336,-44.65317067993299,-40.43464395870945,-41.64266308047546,-39.397304656457145
10669.7021484375,-40.53750186878324,-44.78803596858933,-40.58441992931629,-41.78700047583906,-39.54906499249196
10680.46875,-40.66542293812187,-44.90370340109631,-40.74474921146659,-41.93252645327078,-39.67773400861104
10691.2353515625,-40.778305460604805,-45.05366303178823,-40.903298635959466,-42.099524320123194,-39.78930069609277
10702.001953125,-40.92323391636395,-45.195420232909015,-41.09257632119909,-42.302914687285025,-39.9646247013699
10712.7685546875,-41.10041721184293,-45.31309344013189,-41.22702742307199,-42.42810252748855,-40.05072367039232
10723.53515625,-41.25240103651466,-45.46665534196186,-41.39486805868152,-42.65016978470449,-40.22174877596029
10734.3017578125,-41.43184119896872,-45.652991252049404,-41.52999271786937,-42.75942231586737,-40.422069847903074
10745.068359375,-41.591485555224345,-45.77637139832634,-41.68283208133617,-42.93715976676079,-40.623432551813536
10755.8349609375,-41.83613371391993,-45.91564808477691,-41.81164414626439,-43.13456559948496,-40.83232521768653
10766.6015625,-41.99838889497678,-46.06876018684423,-41.9141902335877,-43.310642471874786,-40.98514552500652
10777.3681640625,-42.16388385869367,-46.231446337713635,-42.09894602353184,-43.47515341600765,-41.20165675326499
10788.134765625,-42.351727775347435,-46.40476343567977,-42.2894413782978,-43.648491868384156,-41.41678782606934
10798.9013671875,-42.503027687089585,-46.62099653856379,-42.43331795532476,-43.79108135233221,-41.60159439525973
10809.66796875,-42.6541524514683,-46.78651029016893,-42.624464702406385,-44.056610649562195,-41.81991053527833
10820.4345703125,-42.88947715813289,-46.977026002721324,-42.82507598766307,-44.24718990786598,-41.97523568757041
10831.201171875,-43.10746946446903,-47.163151581478,-43.04488840875904,-44.46286774012807,-42.206187511340026
10841.9677734375,-43.425034054098994,-47.48395865546549,-43.35368999276233,-44.718376431737816,-42.45203046503731
10852.734375,-43.68005137029456,-47.73526719623464,-43.636433438029115,-44.90558003275713,-42.628670970878694
10863.5009765625,-44.00250441746535,-47.994132575159185,-43.94908488359032,-45.18236054459112,-42.929845539239984
10874.267578125,-44.38390534277246,-48.21479445088021,-44.22701799570422,-45.4722902104144,-43.22364255759261
10885.0341796875,-44.71335341754553,-48.550768106130214,-44.496683888862904,-45.820297071102246,-43.57202064601977
10895.80078125,-45.04977465417215,-48.8786702330576,-44.816190552178,-46.19084024822508,-43.89555279994709
10906.5673828125,-45.39506826545365,-49.258417606562325,-45.198008750502076,-46.5208857714564,-44.27325908025866
10917.333984375,-45.830563498468884,-49.584891273643294,-45.6234130211348,-46.91300884321086,-44.790158833993985
10928.1005859375,-46.287761304684516,-50.06272463549431,-46.10429706294115,-47.39643590881965,-45.23404626901943
10938.8671875,-46.732186468648024,-50.43998846068322,-46.56194710080634,-47.90461424916094,-45.749152323901896
10949.6337890625,-47.30214352391766,-51.07493364099095,-47.08955555358197,-48.57352339234366,-46.39653737066325
10960.400390625,-47.990209586606575,-51.806766914543886,-47.743090884021974,-49.23757871465489,-47.06680099193698
10971.1669921875,-48.683133265088145,-52.71781022613253,-48.535632871525515,-50.07700445279566,-47.93055209051515
10981.93359375,-49.68785561087314,-53.64273512131961,-49.77314883402028,-51.227224698577594,-49.166710291903286
10992.7001953125,-50.77551850099862,-54.583107727863215,-51.13907159490621,-52.48375613299075,-50.59945232505503
11003.466796875,-51.9955890343442,-55.69844040052303,-52.59567851506722,-53.90861267043561,-52.16854719625836
11014.2333984375,-53.12538006948655,-56.8352703834935,-54.097906611895695,-55.46456193654984,-53.734659582268385
11025.0,-54.323477559499295,-57.80817178461545,-55.77184969149632,-57.05393943974248,-55.54986087808366
